Time,longitude,latitude
51712,116.64511,40.12672
51713,116.31253,39.89556
51714,116.353,39.90634
51715,116.36514,39.85332
51716,116.49573,39.92181
51717,116.34946,39.91703
51718,116.46653,39.87014
51719,116.34814,39.93093
51720,116.42946,39.87816
51721,116.61388,39.85401
51722,116.56715,40.06376
51723,116.30504,39.86223
51724,116.50132,39.80681
51725,116.43934,39.8577
51726,116.45579,39.90069
51727,116.16075,39.77639
51728,116.38601,39.93205
51729,116.40782,39.85792
51730,116.40496,39.90663
51731,116.30049,39.88066
51732,116.40759,39.98783
51733,116.31104,39.96439
51734,116.36181,39.93005
51735,116.35789,39.87131
51736,116.36568,39.90617
51737,116.42429,39.86428
51738,116.37191,39.91319
51739,116.48225,39.93233
51740,116.33371,39.88519
51741,116.3633,39.8806
51742,116.28558,39.90628
51743,116.31816,39.94626
51744,116.4153,39.86635
51745,116.41947,39.93095
51746,116.42308,39.89918
51747,116.39393,39.84785
51748,116.35305,39.84482
51749,116.43485,39.85732
51750,116.4443,39.92145
51751,116.34742,39.98515
51752,116.36172,39.84442
51753,116.30713,39.92283
51754,116.45022,39.88318
51755,116.35058,39.89877
51756,116.50638,40.00865
51757,116.34147,39.86802
51758,116.50946,39.88423
51759,116.45337,39.95515
51760,116.49225,39.95833
51761,116.33284,39.9372
51762,116.49521,39.93462
51763,116.47406,39.89916
51764,116.33572,39.92222
51765,116.49344,39.97083
51766,116.39746,39.86818
51767,116.41207,39.8991
51768,116.39283,39.89021
51769,116.39498,39.83051
51770,116.42814,39.92329
51771,116.40596,39.898
51772,116.44356,39.85724
51773,116.47054,39.90575
51774,116.34511,39.82991
51775,116.47699,39.84491
51776,116.54011,39.89979
51777,116.27763,39.91837
51778,116.32997,40.04395
51779,116.38142,39.8595
51780,116.54952,40.06425
51781,116.34628,39.99198
51782,116.30192,40.0366
51783,116.55505,40.09932
51784,116.33686,39.83005
51785,116.32162,39.83068
51786,116.36464,39.94692
51787,116.307,39.84154
51788,116.31187,39.82957
51789,116.48359,39.89476
51790,116.38019,39.83043
51791,116.30002,39.82955
51792,116.33336,39.84781
51793,116.39015,39.83076
51794,116.3682,39.87023
51795,116.40513,39.92299
51796,116.34964,39.93847
51797,116.5633,40.07009
51798,116.3507,39.90743
51799,116.35782,39.94466
51800,116.3836,39.88841
51801,116.25281,39.85284
51802,116.4407,39.96149
51803,116.58323,39.92069
51804,116.41107,39.98197
51805,116.34575,39.868
51806,116.45514,39.91774
51807,116.40607,39.89348
51808,116.47653,39.9679
51809,116.36632,39.94039
51810,116.50367,39.95373
51811,116.72743,40.06255
51812,116.40901,39.98197
51813,116.33128,40.08643
51814,116.30626,40.02985
51815,116.30721,39.86583
51816,116.39502,39.82678
51817,116.38985,39.93197
51818,116.45556,39.94771
51819,116.44414,39.90751
51820,116.36427,39.93922
51821,116.48465,39.91066
51822,116.39182,40.05627
51823,116.32977,39.96631
51824,116.41844,39.90677
51825,116.49951,39.99635
51826,116.41166,39.91355
51827,116.67644,40.06227
51828,116.25851,39.92327
51829,116.57932,40.04694
51830,116.47319,39.97078
51831,116.36506,39.84936
51832,116.43246,39.85793
51833,116.45675,39.83231
51834,116.30388,39.92347
51835,116.36732,39.86214
51836,116.40765,39.96774
51837,116.43808,39.88354
51838,116.55712,39.8619
51839,116.43483,39.86463
51840,116.32425,39.95575
51841,116.51682,40.0234
51842,116.45268,39.89343
51843,116.65947,40.055
51844,116.5409,40.02507
51845,116.45592,39.93918
51846,116.47195,39.91053
51847,116.49668,40.04002
51848,116.28905,39.90242
51849,116.41077,39.91625
51850,116.28837,40.07543
51851,116.47776,39.95513
51852,116.43498,39.85735
51853,116.43361,39.92331
51854,116.56115,39.91481
51855,116.40664,39.91292
51856,116.32994,39.99146
51857,116.50841,39.97436
51858,116.31797,39.95006
51859,116.46177,39.83451
51860,116.46689,39.92948
51861,116.3105,39.98392
51862,116.47654,39.9268
51863,116.42428,39.85707
51864,116.54127,39.95221
51865,116.49551,39.91432
51866,116.49493,39.9792
51867,116.46062,39.93223
51868,116.17265,39.76704
51869,116.20334,39.82768
51870,116.28255,40.02764
51871,116.47701,39.87904
51872,116.2712,39.87781
51873,116.45574,39.92154
51874,116.30027,39.84564
51875,116.21499,39.90006
51876,116.41379,39.91461
51877,116.2549,39.93289
51878,116.43184,39.89228
51879,116.34704,39.91969
51880,116.44464,39.95905
51881,116.34116,39.79472
51882,116.35077,39.90821
51883,116.44067,39.83738
51884,116.41301,39.94801
51885,116.45519,39.92876
51886,116.38162,39.86757
51887,116.28651,39.78035
51888,116.41771,39.93026
51889,116.4179,39.85031
51890,116.47397,39.7991
51891,116.5832,40.06293
51892,116.30874,40.07253
51893,116.30524,39.87394
51894,116.45023,39.80579
51895,116.47281,39.997
51896,116.46654,39.87476
51897,116.48288,39.9531
51898,116.41901,39.89608
51899,116.41462,40.03121
51900,116.49825,39.83542
51901,116.27492,39.83962
51902,116.31021,39.92271
51903,116.39046,39.98664
51904,116.28186,39.83581
51905,116.40156,39.96651
51906,116.4282,39.85766
51907,116.40018,39.9244
51908,116.51461,39.88586
51909,116.46754,39.93461
51910,116.31811,39.94635
51911,116.34904,39.9416
51912,116.40119,39.96222
51913,116.39834,40.00105
51914,116.43701,39.85777
51915,116.35263,39.95747
51916,116.26796,39.94201
51917,116.62694,40.13159
51918,116.3295,39.90591
51919,116.50675,39.9163
51920,116.4442,39.91576
51921,116.48373,39.89282
51922,116.55159,39.90851
51923,116.44933,39.92864
51924,116.45658,39.9073
51925,116.38363,39.88833
51926,116.31045,39.86667
51927,116.36762,39.8556
51928,116.32291,39.89923
51929,116.63365,39.83315
51930,116.31374,39.86636
51931,116.38173,39.85585
51932,116.43376,39.88309
51933,116.32059,39.87831
51934,116.35763,39.90606
51935,116.3662,39.96654
51936,116.25931,39.85846
51937,116.35051,39.90926
51938,116.22628,39.84703
51939,116.3424,39.8904
51940,116.23172,39.85367
51941,116.16526,39.87074
51942,116.30418,39.91186
51943,116.21533,39.84441
51944,116.4921,39.90653
51945,116.44069,39.8381
51946,116.45171,39.95423
51947,116.37822,39.89867
51948,116.48108,40.01067
51949,116.36042,39.89786
51950,116.25282,39.90617
51951,116.4329,39.86872
51952,116.32004,39.92197
51953,116.37183,40.00045
51954,116.36807,39.90205
51955,116.45691,39.992
51956,116.41663,39.98395
51957,116.3041,39.90336
51958,116.3265,39.97521
51959,116.47923,40.00702
51960,116.41347,39.93958
51961,116.2948,39.97311
51962,116.36919,39.99349
51963,116.45747,39.97401
51964,116.60438,39.91095
51965,116.41475,39.88015
51966,116.60077,39.89517
51967,116.41154,39.91168
51968,116.26889,39.88302
51969,116.38379,39.88495
51970,116.6787,39.88347
51971,116.33159,39.9564
51972,116.38124,39.87774
51973,116.37376,39.96367
51974,116.34625,39.75785
51975,116.49404,39.7649
51976,116.42999,39.96803
51977,116.31702,39.93134
51978,116.36233,39.94616
51979,116.58064,40.07657
51980,116.32968,39.97522
51981,116.45849,39.97301
51982,116.38382,39.88518
51983,116.30453,39.90159
51984,116.31563,39.99145
51985,116.31252,39.8468
51986,116.56569,40.0641
51987,116.21661,39.84368
51988,116.44004,39.8787
51989,116.38066,39.85551
51990,116.57156,40.06322
51991,116.34048,39.96652
51992,116.41879,40.06872
51993,116.57735,40.05976
51994,116.46791,39.94407
51995,116.45405,39.87005
51996,116.4837,39.98089
51997,116.32933,39.90499
51998,116.47052,39.96842
51999,116.51485,39.93617
52000,116.48348,39.93346
52001,116.41724,39.8643
52002,116.46348,39.91789
52003,116.39941,39.90653
52004,116.41958,39.93772
52005,116.47134,39.89338
52006,116.40461,39.92309
52007,116.42557,39.85281
52008,116.32415,40.04325
52009,116.2681,39.93859
52010,116.30457,39.88654
52011,116.36372,39.96686
52012,116.33104,39.99781
52013,116.35893,39.98578
52014,116.3163,39.89597
52015,116.46964,39.96712
52016,116.46852,39.89309
52017,116.41476,39.79465
52018,116.4735,40.01177
52019,116.58177,40.06648
52020,116.42143,39.98749
52021,116.48505,39.93721
52022,116.4256,39.948
52023,116.24258,39.92617
52024,116.37858,39.88773
52025,116.35296,39.93142
52026,116.56758,39.86775
52027,116.18995,39.93336
52028,116.36141,39.88561
52029,116.35,39.92199
52030,116.48394,39.88267
52031,116.47285,40.00105
52032,116.43789,39.9632
52033,116.37335,39.96674
52034,116.46264,39.91533
52035,116.40688,39.89154
52036,116.47912,40.00097
52037,116.43017,39.93251
52038,116.45164,39.86394
52039,116.41893,39.95252
52040,116.49002,39.9941
52041,116.55078,39.91877
52042,116.365,39.95444
52043,116.62195,40.11638
52044,116.47139,39.90865
52045,116.33089,40.03586
52046,116.37296,39.92641
52047,116.30441,39.89577
52048,116.38795,39.81523
52049,116.30393,39.94907
52050,116.40838,39.85605
52051,116.4312,39.93975
52052,116.60721,39.91929
52053,116.43484,39.90972
52054,116.48356,39.97945
52055,116.42558,39.85698
52056,116.58829,39.91091
52057,116.43612,39.93983
52058,116.45598,39.91275
52059,116.41095,39.99804
52060,116.29622,39.90597
52061,116.37837,39.94734
52062,116.29151,39.92522
52063,116.42669,39.93238
52064,116.40546,39.95541
52065,116.36859,39.89854
52066,116.46423,39.91277
52067,116.35072,39.9124
52068,116.4614,39.875
52069,116.37843,39.89203
52070,116.39504,39.96207
52071,116.52682,39.97676
52072,116.22426,39.99652
52073,116.58245,40.07455
52074,116.35556,39.8983
52075,116.32679,39.92684
52076,116.39005,39.95017
52077,116.27727,39.90976
52078,116.45583,39.93052
52079,116.29832,39.91889
52080,116.28862,40.02294
52081,116.31359,39.89538
52082,116.25442,39.86569
52083,116.2031,39.75322
52084,116.2889,39.89043
52085,116.2167,39.84366
52086,116.17213,39.77915
52087,116.44012,39.97539
52088,116.27103,39.90601
52089,116.47358,39.96319
52090,116.52909,40.04493
52091,116.45478,39.87581
52092,116.31498,39.89728
52093,116.2687,39.93125
52094,116.41375,39.9928
52095,116.28647,39.92251
52096,116.57945,40.07983
52097,116.34969,39.92736
52098,116.4037,39.98131
52099,116.43984,39.95502
52100,116.42242,39.93153
52101,116.432,39.96447
52102,116.45751,39.92214
52103,116.39213,39.95003
52104,116.46187,39.95431
52105,116.27544,40.02104
52106,116.42091,39.90477
52107,116.47524,39.9922
52108,116.41521,39.87038
52109,116.27612,39.8664
52110,116.48964,39.96116
52111,116.47637,39.90786
52112,116.4223,39.84965
52113,116.42198,39.94836
52114,116.33016,39.88526
52115,116.49436,39.97333
52116,116.35159,39.89787
52117,116.41851,40.03686
52118,116.4115,39.90682
52119,116.58232,40.06472
52120,116.44225,39.98407
52121,116.44785,39.93448
52122,116.45278,39.98769
52123,116.42102,39.91425
52124,116.43114,40.03246
52125,116.50741,39.93284
52126,116.35786,39.91712
52127,116.53425,40.05239
52128,116.47348,40.01162
52129,116.31512,39.90554
52130,116.52355,39.91588
52131,116.52347,40.03365
52132,116.35782,39.93516
52133,116.40467,40.077
52134,116.57994,40.06251
52135,116.45447,39.9908
52136,116.58506,40.0767
52137,116.50228,39.99396
52138,116.2693,39.95636
52139,116.30834,39.96305
52140,116.26872,39.94221
52141,116.44799,39.97955
52142,116.2464,39.94738
52143,116.26094,39.90602
52144,116.34397,39.84949
52145,116.58436,40.05595
52146,116.35031,39.90726
52147,116.30324,39.9547
52148,116.45546,39.95074
52149,116.56525,40.07087
52150,116.35929,39.91264
52151,116.48579,39.92167
52152,116.39992,39.85586
52153,116.53761,39.91807
52154,116.41709,39.7719
52155,116.48139,39.83242
52156,116.34701,39.9919
52157,116.28968,39.90627
52158,116.30956,39.89772
52159,116.37402,39.89849
52160,116.27738,39.90384
52161,116.21872,39.87404
52162,116.31099,39.89586
52163,116.27932,39.87661
52164,116.19125,39.929
52165,116.26842,39.89894
52166,116.36448,39.96663
52167,116.47218,39.92585
52168,116.40198,39.8207
52169,116.40033,39.91523
52170,116.45549,39.89976
52171,116.35602,39.86868
52172,116.4762,40.01256
52173,116.47526,39.92163
52174,116.41671,39.89587
52175,116.44439,39.93958
52176,116.296,39.89932
52177,116.32765,39.90955
52178,116.4256,39.95827
52179,116.35213,39.91073
52180,116.4076,39.86333
52181,116.34025,39.9018
52182,116.41355,39.85557
52183,116.20503,39.90615
52184,116.29518,39.92657
52185,116.45586,39.94019
52186,116.55707,40.03065
52187,116.34596,40.03221
52188,116.43286,39.96647
52189,116.43997,39.98453
52190,116.52877,40.04313
52191,116.38065,40.00257
52192,116.63498,40.13668
52193,116.34999,39.91245
52194,116.45273,39.94758
52195,116.22755,39.90268
52196,116.42279,39.82223
52197,116.29485,39.92266
52198,116.33611,39.89835
52199,116.33344,39.90195
52200,116.32872,39.96643
52201,116.26773,39.89555
52202,116.4374,39.86986
52203,116.3555,39.9525
52204,116.27805,39.95904
52205,116.40002,39.9223
52206,116.35097,39.9076
52207,116.32505,39.92552
52208,116.41647,39.87004
52209,116.42686,39.96813
52210,116.34016,39.95644
52211,116.34093,40.01389
52212,116.42252,39.89932
52213,116.47565,40.11567
52214,116.58112,40.07655
52215,116.29922,39.943
52216,116.3749,39.92122
52217,116.58332,40.06173
52218,116.32252,40.07717
52219,116.5815,40.06858
52220,116.5106,39.9787
52221,116.39986,39.96754
52222,116.58196,40.07934
52223,116.40788,39.85658
52224,116.37685,39.96717
52225,116.36114,40.07993
52226,116.34607,40.00451
52227,116.5829,40.0794
52228,116.41339,39.99265
52229,116.38138,39.87613
52230,116.27761,39.906
52231,116.28892,39.88907
52232,116.33443,39.89618
52233,116.2246,39.84745
52234,116.42985,39.88301
52235,116.35703,39.9037
52236,116.58643,40.07917
52237,116.34032,39.88833
52238,116.30266,39.96101
52239,116.43909,39.85202
52240,116.4552,39.93264
52241,116.41616,39.96783
52242,116.47122,39.87466
52243,116.40955,39.85563
52244,116.31113,39.92235
52245,116.41977,39.92758
52246,116.41503,39.86832
52247,116.473,39.93232
52248,116.44303,39.76022
52249,116.45507,39.8975
52250,116.38843,39.8029
52251,116.4161,39.96795
52252,116.43963,39.88312
52253,116.41132,39.92355
52254,116.32309,39.89703
52255,116.39305,39.89878
52256,116.34699,39.99254
52257,116.40749,39.89157
52258,116.3569,40.02169
52259,116.36052,39.84449
52260,116.45215,40.01414
52261,116.35172,40.02141
52262,116.30679,39.89604
52263,116.50814,40.01059
52264,116.46274,39.83455
52265,116.4712,39.96472
52266,116.30641,39.96215
52267,116.59067,40.11701
52268,116.69789,40.13007
52269,116.62984,40.13037
52270,116.22522,40.04629
52271,116.26412,39.91641
52272,116.31421,39.92648
52273,116.30233,39.90622
52274,116.34017,39.88878
52275,116.24225,39.9196
52276,116.31638,39.92207
52277,116.31552,39.90984
52278,116.45491,39.97582
52279,116.40544,40.11529
52280,116.3282,39.90577
52281,116.34551,39.98518
52282,116.34998,39.923
52283,116.2328,39.92272
52284,116.75267,40.09689
52285,116.29838,39.99344
52286,116.4305,39.98587
52287,116.45721,39.96547
52288,116.43974,39.93505
52289,116.33946,39.82555
52290,116.35896,39.98955
52291,116.47262,39.97858
52292,116.19864,39.93458
52293,116.42857,39.92518
52294,116.31887,39.94294
52295,116.43535,39.89768
52296,116.39625,39.81342
52297,116.46034,39.97724
52298,116.39245,39.89013
52299,116.5652,40.07031
52300,116.34541,39.89688
52301,116.4979,40.00734
52302,116.44383,39.94671
52303,116.33856,39.92088
52304,116.44937,39.89208
52305,116.51681,40.02375
52306,116.45719,39.99971
52307,116.44567,39.94648
52308,116.496,39.91442
52309,116.46203,40.0075
52310,116.34886,39.95496
52311,116.37546,39.86948
52312,116.33348,39.87599
52313,116.20367,39.82341
52314,116.28309,39.88842
52315,116.38858,39.96058
52316,116.30684,39.8843
52317,116.33355,39.88429
52318,116.27762,39.77225
52319,116.18712,39.73621
52320,116.42525,39.91426
52321,116.31747,39.9546
52322,116.368,39.96631
52323,116.39381,39.84865
52324,116.42573,39.93546
52325,116.47419,39.9798
52326,116.3296,39.90636
52327,116.29578,39.83309
52328,116.323,39.89255
52329,116.36216,39.90485
52330,116.40686,39.8705
52331,116.45806,39.87494
52332,116.47284,39.91441
52333,116.40178,39.99087
52334,116.47309,39.97077
52335,116.4965,39.87521
52336,116.30982,39.85687
52337,116.42933,39.88279
52338,116.44836,39.90697
52339,116.46886,39.92978
52340,116.32853,39.89012
52341,116.34219,39.92228
52342,116.30581,39.87454
52343,116.39987,39.89925
52344,116.31929,39.93737
52345,116.37751,39.92125
52346,116.42434,39.86394
52347,116.269,39.88345
52348,116.47517,39.96577
52349,116.40111,39.98101
52350,116.39912,39.85604
52351,116.41173,39.89176
52352,116.54891,39.91494
52353,116.32606,39.89571
52354,116.39146,39.94772
52355,116.30747,40.02498
52356,116.37322,39.95348
52357,116.31586,39.93771
52358,116.35946,39.97869
52359,116.42245,39.85455
52360,116.34457,39.98591
52361,116.44147,39.90715
52362,116.40393,39.99737
52363,116.45558,39.94908
52364,116.4579,39.86767
52365,116.51015,39.93014
52366,116.46284,39.92868
52367,116.31112,39.96809
52368,116.36518,39.90255
52369,116.44278,39.89804
52370,116.57951,40.04706
52371,116.5079,39.91496
52372,116.47596,39.97628
52373,116.42824,39.92761
52374,116.44978,39.89602
52375,116.34987,39.92002
52376,116.3103,39.98502
52377,116.40141,39.99367
52378,116.4458,40.01977
52379,116.43677,39.98616
52380,116.47369,39.97767
52381,116.31103,39.90621
52382,116.40573,39.89978
52383,116.27033,39.90577
52384,116.34399,39.90582
52385,116.41512,39.86413
52386,116.31639,39.7572
52387,116.25098,39.83998
52388,116.30718,39.82286
52389,116.34112,39.85374
52390,116.32351,39.78181
52391,116.4397,39.96974
52392,116.38749,39.85555
52393,116.43389,39.94995
52394,116.45556,39.92549
52395,116.31462,39.84598
52396,116.29912,39.92284
52397,116.37884,39.88328
52398,116.43743,39.89208
52399,116.37067,39.85297
52400,116.42258,39.84397
52401,116.4109,39.93342
52402,116.45071,39.93292
52403,116.55305,40.02325
52404,116.47197,39.90269
52405,116.4423,39.93998
52406,116.48714,39.99226
52407,116.47184,39.91279
52408,116.55302,40.02322
52409,116.58219,40.06587
52410,116.34978,39.94092
52411,116.35815,39.96625
52412,116.37615,40.02134
52413,116.40333,39.92291
52414,116.52363,39.90825
52415,116.56821,39.9005
52416,116.54046,39.9406
52417,116.47163,39.92168
52418,116.31562,39.90871
52419,116.36757,39.90588
52420,116.42847,39.91119
52421,116.37126,39.88794
52422,116.44706,39.93231
52423,116.52068,40.03333
52424,116.37785,39.90064
52425,116.30361,39.89507
52426,116.5104,40.01242
52427,116.46725,39.9074
52428,116.19275,39.90759
52429,116.41106,39.89579
52430,116.40739,39.86768
52431,116.35982,39.92494
52432,116.7467,40.06202
52433,116.33995,39.93117
52434,116.45583,39.93959
52435,116.43072,39.8578
52436,116.34357,39.94423
52437,116.58251,40.0795
52438,116.44345,39.90663
52439,116.35546,39.87367
52440,116.34568,40.02059
52441,116.51079,39.9784
52442,116.36516,39.89826
52443,116.32046,39.88391
52444,116.18499,39.93102
52445,116.19305,39.9055
52446,116.26046,40.01988
52447,116.25561,39.91647
52448,116.32812,39.96636
52449,116.28234,39.91168
52450,116.18091,39.90616
52451,116.36655,39.93122
52452,116.16598,39.92322
52453,116.373,39.90611
52454,116.58333,40.06083
52455,116.5985,39.89812
52456,116.43309,39.93956
52457,116.44833,39.86122
52458,116.55706,40.07062
52459,116.41197,40.00787
52460,116.35939,39.97635
52461,116.58616,40.07691
52462,116.39151,39.83083
52463,116.49008,39.87452
52464,116.41277,39.89983
52465,116.4319,40.00877
52466,116.31365,39.89552
52467,116.47833,39.79309
52468,116.42905,39.87998
52469,116.35791,39.86965
52470,116.44512,39.88039
52471,116.44409,39.7719
52472,116.33524,40.03706
52473,116.26247,40.07647
52474,116.41082,39.94794
52475,116.52325,39.89948
52476,116.35055,39.90296
52477,116.36072,39.88189
52478,116.45451,39.8697
52479,116.4273,39.85094
52480,116.44573,39.81156
52481,116.45401,39.86654
52482,116.33985,39.82933
52483,116.31062,39.97937
52484,116.44126,39.98418
52485,116.32147,39.98433
52486,116.24703,39.89028
52487,116.37089,39.98698
52488,116.31172,39.99604
52489,116.24186,39.96244
52490,116.36414,39.9425
52491,116.32653,40.0438
52492,116.42816,39.91962
52493,116.40762,39.91146
52494,116.44425,39.82465
52495,116.47032,39.95315
52496,116.49075,39.92169
52497,116.41543,39.907
52498,116.45578,39.89399
52499,116.31764,39.9061
52500,116.41149,39.8959
52501,116.51108,39.93351
52502,116.44061,39.83713
52503,116.45715,39.892
52504,116.44276,39.90711
52505,116.46462,39.99169
52506,116.45206,39.88312
52507,116.28785,39.85335
52508,116.54716,39.87306
52509,116.51806,39.86878
52510,116.32266,39.90963
52511,116.58436,40.05521
52512,116.65242,39.907
52513,116.36323,39.89824
52514,116.32848,39.91115
52515,116.2586,39.89283
52516,116.37912,39.96419
52517,116.58155,39.92843
52518,116.43658,39.93239
52519,116.45551,39.89042
52520,116.3504,39.91313
52521,116.33374,39.99762
52522,116.48845,40.00484
52523,116.42031,39.91349
52524,116.44923,39.99595
52525,116.44162,39.90253
52526,116.37065,39.85186
52527,116.41834,39.9821
52528,116.36349,39.98129
52529,116.45425,39.93241
52530,116.46098,40.01909
52531,116.46652,39.89283
52532,116.50847,39.94495
52533,116.3012,39.90656
52534,116.43693,39.96363
52535,116.604,39.92323
52536,116.32612,39.98479
52537,116.30317,39.95321
52538,116.31534,39.82935
52539,116.36674,39.94754
52540,116.50161,40.00626
52541,116.43317,39.92275
52542,116.41826,39.98752
52543,116.41137,39.93227
52544,116.40178,39.94959
52545,116.5116,39.91554
52546,116.36127,39.83193
52547,116.45589,39.90201
52548,116.30078,39.90637
52549,116.51876,39.94026
52550,116.31982,39.88974
52551,116.47146,39.88867
52552,116.32928,39.95533
52553,116.31048,39.86649
52554,116.45664,40.01133
52555,116.33937,40.03171
52556,116.31127,39.99749
52557,116.43943,40.01795
52558,116.58517,39.91117
52559,116.44631,39.99523
52560,116.31003,39.97484
52561,116.38062,39.99997
52562,116.37365,39.93041
52563,116.28767,39.82931
52564,116.45537,40.05323
52565,116.37284,39.97888
52566,116.57188,40.12541
52567,116.31495,39.89497
52568,116.34805,39.88193
52569,116.41972,39.92717
52570,116.34228,39.84833
52571,116.39835,39.90663
52572,116.33675,39.89147
52573,116.38962,39.90613
52574,116.40567,39.87175
52575,116.3924,39.90622
52576,116.31093,39.86627
52577,116.49583,39.92177
52578,116.28005,39.90623
52579,116.48073,39.85477
52580,116.26912,39.91629
52581,116.36195,39.93358
52582,116.39247,39.88157
52583,116.23625,39.94644
52584,116.31459,39.9653
52585,116.42174,39.85691
52586,116.33925,40.02388
52587,116.41118,39.97877
52588,116.27398,39.92731
52589,116.41927,39.94686
52590,116.30248,39.9556
52591,116.33156,39.98739
52592,116.44907,40.00661
52593,116.58495,40.05534
52594,116.35709,39.91148
52595,116.50728,40.01115
52596,116.47439,39.96278
52597,116.57381,40.14825
52598,116.38861,39.9616
52599,116.31809,39.94843
52600,116.32619,40.17067
52601,116.41278,39.95091
52602,116.35052,39.97513
52603,116.3963,39.96762
52604,116.31462,39.96666
52605,116.23474,39.85741
52606,116.36997,39.88803
52607,116.2896,39.99267
52608,116.30897,40.03598
52609,116.30107,39.95806
52610,116.36941,40.02134
52611,116.31037,39.89591
52612,116.27797,39.95999
52613,116.38124,39.8636
52614,116.19581,39.90941
52615,116.36406,39.96441
52616,116.41832,39.98778
52617,116.30437,39.94228
52618,116.30399,39.91852
52619,116.34971,39.93146
52620,116.29796,39.95157
52621,116.37064,39.99144
52622,116.35942,39.95566
52623,116.45567,39.93368
52624,116.43487,40.00693
52625,116.48595,39.93237
52626,116.45369,40.03003
52627,116.32225,39.84811
52628,116.37336,39.96046
52629,116.46274,39.97749
52630,116.4258,39.91086
52631,116.42772,40.00727
52632,116.41896,39.95948
52633,116.41273,39.89992
52634,116.56537,40.03454
52635,116.4768,39.95472
52636,116.31481,39.9661
52637,116.41392,39.99283
52638,116.43662,40.07139
52639,116.44046,39.99187
52640,116.42018,40.03619
52641,116.57302,40.12656
52642,116.64309,40.12484
52643,116.38131,39.87691
52644,116.42433,40.11679
52645,116.33593,39.95519
52646,116.33899,40.00616
52647,116.42643,39.98772
52648,116.33374,39.99163
52649,116.26225,39.94567
52650,116.4281,39.92804
52651,116.30329,39.88366
52652,116.24061,39.8602
52653,116.36722,39.92235
52654,116.37273,39.98614
52655,116.31353,39.93098
52656,116.3506,39.96632
52657,116.48119,39.95708
52658,116.43774,39.90725
52659,116.35728,39.88915
52660,116.43037,39.89638
52661,116.40385,39.9481
52662,116.42053,39.90647
52663,116.47219,39.91443
52664,116.31532,39.96573
52665,116.35291,39.88043
52666,116.48186,39.98773
52667,116.48308,39.90882
52668,116.41956,39.91411
52669,116.41866,39.96551
52670,116.45186,39.93221
52671,116.50425,40.03199
52672,116.51718,40.15158
52673,116.45679,39.95569
52674,116.40937,40.03822
52675,116.40641,39.99732
52676,116.35785,39.87378
52677,116.58427,40.05679
52678,116.27704,39.85857
52679,116.46019,39.95835
52680,116.42028,39.92258
52681,116.39435,39.89891
52682,116.6402,39.8978
52683,116.41262,39.90678
52684,116.45105,39.92713
52685,116.49288,39.9207
52686,116.3204,39.88888
52687,116.41231,39.89153
52688,116.43654,39.90725
52689,116.35791,40.05918
52690,116.49858,39.98677
52691,116.3476,39.9847
52692,116.45096,39.89592
52693,116.30753,39.91994
52694,116.2748,40.0326
52695,116.4418,39.90367
52696,116.40231,39.94836
52697,116.49623,39.92191
52698,116.50503,40.00679
52699,116.43583,39.988
52700,116.40554,39.89984
52701,116.40618,39.86062
52702,116.43232,39.86455
52703,116.30648,39.8688
52704,116.47132,39.89614
52705,116.34671,39.99916
52706,116.39585,39.89074
52707,116.54059,39.90922
52708,116.40385,39.99342
52709,116.32071,39.98425
52710,116.56469,40.07106
52711,116.43627,39.98777
52712,116.36264,40.00832
52713,116.3733,39.91309
52714,116.30931,39.9853
52715,116.41829,39.97477
52716,116.34098,39.85277
52717,116.54318,39.90764
52718,116.41974,39.92297
52719,116.45534,39.8953
52720,116.55877,39.90798
52721,116.45386,39.92199
52722,116.37373,39.94575
52723,116.69405,40.12408
52724,116.4592,39.92207
52725,116.38719,39.90627
52726,116.44509,39.85876
52727,116.40261,39.9869
52728,116.45448,39.86864
52729,116.4559,39.9436
52730,116.33954,39.96336
52731,116.53971,40.00558
52732,116.55627,40.10673
52733,116.29402,39.92243
52734,116.32993,39.90641
52735,116.44135,39.96125
52736,116.3003,39.95781
52737,116.30407,39.86605
52738,116.25862,39.88869
52739,116.34502,39.88844
52740,116.30347,39.9231
52741,116.26228,39.86448
52742,116.42277,39.8699
52743,116.2804,39.83968
52744,116.19904,39.90613
52745,116.33987,39.88807
52746,116.36027,39.84944
52747,116.35719,39.95107
52748,116.3139,39.89554
52749,116.46657,39.95154
52750,116.37809,39.95005
52751,116.28501,39.87623
52752,116.38753,39.94537
52753,116.42444,39.86245
52754,116.35012,39.91608
52755,116.34484,39.86709
52756,116.41865,39.88773
52757,116.35077,39.86832
52758,116.31531,39.9642
52759,116.37912,39.88227
52760,116.44275,39.90689
52761,116.44991,39.80983
52762,116.36843,39.90269
52763,116.3962,39.81452
52764,116.26859,39.90621
52765,116.38763,39.94674
52766,116.3901,39.93304
52767,116.34749,39.91646
52768,116.58354,40.06108
52769,116.34635,40.00067
52770,116.46825,39.8045
52771,116.30905,39.92671
52772,116.56418,40.0702
52773,116.44312,39.90967
52774,116.58663,40.07683
52775,116.31956,39.97497
52776,116.29747,39.94316
52777,116.55883,40.03153
52778,116.36847,40.01371
52779,116.43039,40.0616
52780,116.55915,40.12212
52781,116.33855,39.97512
52782,116.43041,39.96811
52783,116.35113,39.84462
52784,116.66411,40.11492
52785,116.31655,39.89552
52786,116.41672,39.88532
52787,116.32343,39.98918
52788,116.38162,39.86843
52789,116.30708,39.90617
